cluster,titulo
16,"VÍDEOS: Bom Dia Cidade Campinas de sexta-feira, 6 de maio"
16,"VÍDEOS: Bom Dia PE de sexta-feira, 6 de maio de 2022"
16,"VÍDEOS: Bom Dia SP de segunda-feira, 9 de maio de 2022"
16,"VÍDEOS: Bom Dia Cidade Piracicaba de segunda-feira, 9 de maio"
16,"VÍDEOS: Bom Dia Cidade Campinas de segunda-feira, 9 de maio"
16,"VÍDEOS: Bom Dia Paraná de segunda-feira, 9 de maio"
16,"VÍDEOS: Bom Dia Acre desta sexta-feira, 6 de maio"
16,"Resumo do dia: Paraná, segunda-feira, 16 de maio de 2022"
16,"VÍDEOS: Bom Dia Alagoas de sexta-feira, 6 de maio"
16,"VÍDEOS: Bom Dia SP de sexta-feira, 6 de maio de 2022"
16,"VÍDEOS: AL1 de sábado, 7 de maio"
16,"VÍDEOS: EPTV 2 Sul de Minas de quinta-feira, 5 de maio de 2022"
16,"VÍDEOS: EPTV 1 Sul de Minas de sábado, 7 de maio de 2022"
16,"VÍDEOS: Meio Dia Paraná de sábado, 6 de maio"
16,"VÍDEOS: NE2 de sexta-feira, 6 de maio de 2022"
16,"VÍDEOS: DF1 de sexta-feira, 6 de maio de 2022"
16,"VÍDEOS: EPTV 2 Campinas de sexta-feira, 6 de maio"
16,"VÍDEOS: EPTV 1 Piracicaba desta sexta-feira, 6 de maio"
16,"VÍDEOS: MG1 de segunda-feira, 9 de maio de 2022"
16,"VÍDEOS: GR1 de sábado, 7 de maio"
16,"VÍDEOS: RJ2 de sexta, 6 de maio de 2022"
17,"Exportações superam importações em US$ 8,148 bi em abril, abaixo do esperado"
17,"Balança comercial registra superávit de US$ 8,1 bilhões em abril"
17,"Balança comercial tem superávit de US$ 8,1 bilhões em abril"
17,"Brasil tem superávit comercial de US$8,148 bi em abril, abaixo do esperado"
18,Senac abre vagas em cursos de capacitação pelo Brasil
18,CDL Garanhuns oferece vagas para cursos gratuitos de vendas e auxiliar administrativo
18,"Senac abre 140 vagas para cursos técnicos presenciais gratuitos, no Paraná"
18,Movimento Pró-Criança abre 100 vagas para cursos gratuitos presenciais; saiba como se inscrever
18,IFRR abre 170 vagas em curso EAD gratuito de Recepcionista
18,Escola de Gastronomia Social oferta 140 vagas gratuitas em cursos profissionalizantes presenciais
18,Limeira abre vagas para cursos de artesanato; veja horários disponíveis e como se inscrever
18,Projeto Primeiro Passo oferece 150 vagas em cursos online para qualificação de jovens no Ceará
18,"Macaé, RJ, abre pré-inscrição  para cursos gratuitos de qualificação"
18,Limeira abre vagas para curso gratuito de confeitaria; veja como se inscrever
18,Senai oferta mais de 250 vagas em cursos gratuitos de informática no Paraná
18,Escola de Gastronomia Social oferta 140 vagas em cursos presenciais em Fortaleza
18,Senai em Araripina abre inscrições para cursos técnicos gratuitos e oferece mais de 150 vagas
19,"Motorista perde controle do carro, bate em poste e capota na Via Costeira em Natal"
19,"Jovem tem morte cerebral após acidente durante racha entre caminhonete e BMW, em avenida de Goiânia"
19,Motociclista fica ferido após bater contra um carro e imagens são impressionantes
19,Vídeo mostra momento em que carro bate em poste e grávida de oito meses perde bebê; acidente aconteceu após chá de fraldas
19,Moto é despedaçada e pega fogo após bater contra carro em Londrina
19,"Motorista perde controle da direção de carro e bate em poste, em Curitiba"
19,"Motorista bate carro contra árvore no bairro Rebouças, em Curitiba, e fica ferida"
19,Carro capota durante racha e jovem morre após ser arremessada de veículo; veja vídeo
19,Caminhonete quase bate em outro carro ao capotar durante racha que matou adolescente em Goiânia; vídeo
19,Motorista que bateu em carro e matou homem vai a júri popular no DF
19,VÍDEO | Homem com carro roubado é preso após bater em muro durante perseguição em Vitória
19,Homem é socorrido após colisão contra poste no Anel Viário em Pinda
19,Vídeo: carro invade bar após motorista perder controle de carro
19,Homem fica ferido após carro derrubar poste em Jaú
19,"VÍDEO: Jovem perde controle do veículo e bate em poste em Maringá, diz polícia"
20,Polícia prende quadrilha suspeita de aplicar golpes em idosos
20,Casal suspeito de aplicar golpe da pirâmide é preso na Grande BH
20,Polícia prende suspeita de aplicar golpe da casa própria em pelo menos oito pessoas
20,Casal suspeito de aplicar golpes é preso na Grande BH
20,"Prisão de casal suspeito de aplicar golpes em esquema de pirâmide é estendida por mais 5 dias, diz polícia"
21,"Mais de 30,6 mil adolescentes tiraram o primeiro título de eleitor neste ano em MT"
21,2 milhões de jovens tiraram o título de eleitor pela primeira vez
21,"Apesar de campanhas, número de jovens com título de eleitor cresce apenas 1,26% no DF"
21,Quase 9 milhões de pessoas procuraram os cartórios para regularização e emissão do título de eleitor
22,Imposto de Renda para Pessoas Físicas: Prazo acaba dia 31 de maio
22,Imposto de Renda: Por que declarar os recebimentos para a Receita?
22,Prazo para pagamento do IPTU vence nesta segunda (16)
22,Rendimento de pensão por morte do INSS deve ser declarada no Imposto de Renda?
22,"IRPF: A menos de um mês do fim do prazo, apenas 55% dos paranaenses fizeram as declarações"
22,"Imposto de Renda 2022: a 2 semanas do fim do prazo, Receita ainda aguarda quase 12 milhões de declarações"
22,Imposto de Renda 2022: faltam duas semanas para o fim do prazo; agilize a separação de documentos
22,Imposto de Renda 2022: Receita Federal alerta sobre novo golpe envolvendo restituição
22,INSS: como declaro rendimento de pensão por morte no Imposto de Renda?
22,Imposto de Renda 2022: Recebo aluguel e pago IPTU; posso descontar o valor?
22,Imposto de Renda 2022: Investiu em ações? Tem que declarar
22,Imposto de Renda 2022: quem tem imposto a pagar e quer colocar 1ª cota no débito automático deve entregar declaração até esta terça
22,Prazo para pagar Imposto de Renda no débito vence nesta terça-feira (10)
22,Entenda o que é ITBI e quando o imposto deve ser pago
22,Entrega de declarações do Imposto de Renda 2022 superam 22 milhões
22,Entrega de declarações do Imposto de Renda 2022 ultrapassa 22 milhões
22,"Imposto de Renda 2022: saquei FGTS, preciso declarar?"
22,Imposto de Renda: Brasileiro tem até hoje para pagar em débito automático em seu banco
22,Imposto de Renda 2022: quem vendeu o carro com lucro precisa pagar tributos; saiba como
22,"IR 2022: a 2 semanas do fim, Receita espera quase 12 milhões de declarações"
22,MEI deve declarar os rendimentos no Imposto de Renda da Receita Federal?
22,Imposto de Renda 2022: como declarar empréstimo consignado?
22,Receita Federal alerta para golpe na restituição do Imposto de Renda
22,Restituição do Imposto de Renda 2022: saiba o calendário e como consultar
22,"Imposto de Renda 2022: a 3 semanas do fim do prazo, Receita ainda aguarda 14 milhões de declarações"
22,Preciso declarar saques do FGTS no Imposto de Renda 2022?
22,Imposto de Renda 2022: Saiba como declarar fundos imobiliários
22,IRPF: veja como incluir imposto a pagar em débito automático
22,Mais de 19 milhões de declarações do Imposto de Renda já foram entregues
22,Como recuperar o recibo do Imposto de Renda?
22,"Imposto de Renda 2022: saiba como declarar doações, e como doar direto na declaração"
23,Mais de 500kg de cocaína são encontrados na Suíça em contêiner de café enviado do Brasil para a Nespresso
23,Suíça encontra 500 kg de cocaína enviada do Brasil em entrega de café para Nespresso
23,Nespresso na Suíça encontra 500 kg de cocaína em sacos de café importados do Brasil
23,Polícia apreende R$ 257 milhões em cocaína vinda do Brasil em fábrica de café na Suíça
23,Funcionários da Nespresso na Suíça encontram 500 kg de cocaína em remessa de café vinda do Brasil
24,"Três pessoas morrem em ataque na cidade de Elad, centro de Israel"
24,Polícia de Israel identifica três suspeitos pelo ataque que deixou três mortos em Elad
24,Ataque deixa pelo menos três mortos durante celebração da independência de Israel
24,Ataque em cidade israelense de Elad deixa três mortos
25,Por que bitcoin perdeu metade do seu valor em 6 meses: resumo
25,"Dólar sobe pela 3ª semana, a R$ 5,075; Bolsa cai ao menor nível em 4 meses"
25,Bitcoin despenca 57% em seis meses e já tem menor valor em quase um ano
25,"Dólar fecha acima de R$ 5 e bolsa despenca, após alta de juros"
25,Bitcoin mantém desvalorização e registra menor valor em quase 1 ano
25,Bitcoin perde metade do valor em 6 meses: estamos vivendo um ‘criptoinverno’?
25,Bitcoin enfrenta desvalorização e alcança menor valor em três meses
25,"Bolsa sobe 1,24% e dólar fica quase estável, cotado a R$ 5,141"
25,Bitcoin entra em queda e atinge o menor valor desde julho de 2021
25,"Dólar sobe 2,3%, a R$ 5,017; Bolsa cai 2,81%, ao menor nível em 4 meses"
25,Dólar sobe após renovar pico em 20 anos no exterior
25,"Bitcoin volta a passar de US$ 30 mil, mas perdas no ano ainda passam de 30%"
25,"Bitcoin ultrapassa os US$ 30 mil, mas tem perdas na semana"
25,"Dólar fecha acima de R$ 5, e Bolsa recua 2,81%"
25,Bitcoin cai ao nível mais baixo desde julho do ano passado com piora dos  mercados acionários
25,"Dólar sobe a R$ 5,157, valor mais alto em quase dois meses; Bolsa cai"
26,STF dá 24 meses para Conama editar norma mais rigorosa sobre padrão de qualidade do ar
26,Supremo dá prazo de 24 meses para Conama editar nova norma sobre qualidade do ar
26,STF determina que Conama atualize resolução sobre qualidade do ar
26,STF dá 24 meses para Conama editar normas mais eficientes sobre padrão de qualidade do ar
27,Coreia do Norte registra mais 8 mortes após surto de Covid-19
27,São Carlos registra morte por Covid-19 pelo segundo dia seguido
27,Coreia do Norte confirma 1ª morte por Covid-19 desde o início da pandemia
27,Covid na Coreia do Norte: do 1º caso confirmado a 1 milhão com 'febre' em menos de uma semana
27,"Acre não registra mortes e novos casos de Covid-19 pelo 7º dia, aponta boletim da Sesacre"
27,Covid-19: Amapá registra 1 novo caso conhecido da doença; são 3 pacientes internados
27,"Em três semanas, casos de dengue crescem 40% em todo o país; total de infectados vai a 750 mil"
27,"Sob ‘lockdown’, Coreia do Norte registra mais de 1 milhão de casos de ‘febre’"
27,Araraquara registra morte por Covid-19 pelo segundo dia consecutivo e mais 239 casos
27,Sergipe registra oito casos conhecidos de Covid-19
27,"Em mais um dia sem mortes, Alagoas registra 109 novos casos de Covid"
27,Covid-19: Amapá não registra mortes e tem apenas 1 novo caso pela doença; 2 estão internados
27,Coreia do Norte confirma casos de Covid pela primeira vez desde o início da pandemia
27,"Pelo segunda dia consecutivo, Acre não registra novos casos e nem mortes por Covid-19"
27,Covid-19: Brasil tem 14.622 casos e 35 mortes em 24 horas
27,Acre não confirma novos casos e nem mortes por Covid nesta sexta-feira (6)
27,"Com mais 639 infectados e quatro mortes por Covid-19, Pernambuco registra 930.411 casos e 21.657 óbitos"
27,RS chega a 29 mortes por dengue; já são 24 mil casos este ano
27,Sergipe registra uma morte e 10 casos conhecidos de Covid-19
27,Sergipe registra dezoito casos conhecidos de Covid-19 e nenhuma morte
27,"Com mais 800 infectados e quatro óbitos por Covid-19, Pernambuco totaliza 927.214 casos e 21.636 mortes"
27,"Covid-19: Brasil registra 46 mortes e 6,2 mil novos casos da doença em 24 horas"
27,"Covid-19: Brasil tem 9,7 mil novos casos e 53 mortes em 24 horas"
27,Coreia do Norte anuncia primeira morte por covid e surto nacional da doença
27,Tocantins contabiliza 78 novos casos de Covid e uma nova morte pela doença
27,Alagoas tem mais um dia sem mortes por Covid e registra 42 novos casos
27,Coreia do Norte confirma 1ª morte por Covid na pandemia
27,Bahia volta a não registrar mortes por Covid-19; estado tem 270 casos ativos da doença
27,"Covid-19: em 24 horas, Brasil teve 20 mil novos casos e 198 mortes"
27,"Covid: Brasil registra 137 mortes em 24 horas, diz Conass"
27,Coreia do Norte confirma primeira morte por covid-19
27,Pará registra 769.738 casos e 18.309 mortes por Covid-19
27,Coreia do Norte reconhece primeiro surto de Covid-19 e decreta confinamento nacional
27,Americana registra sexta morte por dengue no ano; casos sobem 45% em duas semanas
27,Sergipe registra 20 casos conhecidos de Covid-19
27,Coreia do Norte registra 6 mortes e 270 mil 'casos de febre' em 24 horas em meio a surto de Covid-19
27,Pernambuco registra mais 69 casos de Covid-19 e quatro mortes
27,Coreia do Norte divulga pela primeira vez surto de Covid-19
27,Covid-19: Amapá contabiliza 1 morte ocorrida em abril e registra 5 novos casos da doença
27,"Em uma semana, Alagoas registra 674 casos de dengue"
27,Amazonas tem nove novos casos e nenhuma morte por Covid-19
27,Sergipe registra 12 casos conhecidos de Covid e nenhuma morte
27,"Sem novos casos e mortes, Acre já tem quase 123 mil pessoas curadas da Covid-19"
28,Covid-19: veja boletim da Prefeitura de Uberaba de 07/05/2022; município supera os 100 casos pelo 4º dia seguido
28,Covid-19: veja boletim da Prefeitura de Uberlândia de 05/05/2022; informativo não conta com mortes
28,"Covid-19: veja boletim da Prefeitura de Uberaba de 09/05/2022; taxa de transmissão vai a 1,62"
28,Covid-19: veja boletim da Prefeitura de Uberaba de 10/05/2022; casos crescem e cidade registra mais de 300 novos infectados
28,Covid-19: veja boletim da Prefeitura de Uberlândia de 09/05/2022; município confirma morte pelo 2º dia seguido
28,Covid-19: veja boletim da Prefeitura de Uberlândia de 07/05/2022
28,Covid-19: veja boletim da Prefeitura de Uberaba de 05/05/2022
28,Covid-19: veja boletim da Prefeitura de Uberlândia de 17/05/2022; mais de 150 casos são notificados na cidade
29,"VÍDEOS: BDRO de segunda-feira, 9 de maio de 2022"
29,"VÍDEOS: BDRO de sexta-feira, 6 de maio de 2022"
29,"VÍDEOS: JRO1 de quinta-feira, 5 de maio de 2022"
30,"Bloquetes soltos em rua que é rota de ambulâncias causam reclamação em Ribeirão Preto, SP"
30,"UBS tem atendimentos suspensos após infiltrações durante chuva em Ribeirão Preto, SP"
30,"Trabalhadores ficam feridos após caírem de estrutura no recinto da Agrishow em Ribeirão Preto, SP"
30,"Ladrões furtam de maçaneta a placa de trânsito em Ribeirão Preto, SP"
31,"Biden nomeia Karine Jean-Pierre como porta-voz da Casa Branca, primeira mulher negra no cargo"
31,Biden nomeia 1ª porta-voz negra da Casa Branca
31,Joe Biden nomeia a primeira mulher negra para o cargo de porta-voz da presidência dos EUA
31,EUA nomeiam primeira mulher negra como porta-voz da Casa Branca
32,"Casal e filho morrem em acidente na BR-365, em Buritizeiro"
32,Sogro e genro morrem após acidente na BR-376
32,"Sogro e genro são as vítimas fatais de acidente na BR-376, em Marialva"
33,Sine Maceió disponibiliza 141 vagas de emprego nesta segunda; confira
33,Sine de Porto Velho oferta mais de 30 vagas de emprego nesta segunda-feira (9)
33,Sine Maceió oferta 152 vagas de emprego para todos os níveis
33,Sine Municipal oferta 691 vagas de trabalho em Fortaleza
33,Sine Acre oferece 46 vagas de emprego nesta sexta-feira (6); confira a lista
33,Sine Acre oferece 45 vagas de emprego nesta segunda-feira (9); confira a lista
33,158 vagas de emprego são ofertadas pelo Sine Manaus nesta sexta (6); veja cargos
33,Sine de Porto Velho oferta mais de 35 vagas de emprego nesta sexta-feira (6)
33,Sine Macapá oferta oportunidades de emprego em 13 áreas; veja as vagas para 17 de maio
33,Sine de Porto Velho oferta quase 40 vagas de emprego nesta quarta-feira (11)
33,Sine oferta 525 vagas de trabalho em Fortaleza
33,Sine oferta 76 vagas de emprego em Ivaiporã nesta segunda
33,"Eletricista, consultor de vendas: Sine em RR oferta 24 vagas de emprego nesta sexta-feira (6)"
33,"Sine Maceió oferta vagas de emprego nas áreas de açougue, confeitaria e jardinagem"
33,Sine Acre oferece 50 vagas de emprego nesta terça-feira (10); confira a lista
33,"Atendente de padaria, operador de caixa: Sine em RR oferta 43 vagas de emprego nesta terça-feira (10)"
33,SineBahia oferece vagas de emprego em Itabuna nesta segunda-feira; veja lista
34,Cidade Alerta Paraná Ao Vivo | 05/05/2022
34,Cidade Alerta Oeste Ao Vivo | 05/05/2022
34,Cidade Alerta Maringá Ao Vivo | 05/05/2022
34,Cidade Alerta Londrina Ao Vivo | 05/05/2022
35,Homem que recebeu coração transplantado de porco pode ter contraído vírus suíno
35,Homem que recebeu coração de porco morreu infectado por vírus suíno
35,Coração de porco usado em transplante tinha vírus suíno
35,Transplantado com coração de porco pode ter morrido por vírus suíno
35,Primeiro coração de porco transplantado em humano apresentou vírus suíno
36,Acompanhe as principais notícias do Ceará Cidade Alerta desta segunda-feira (09)
36,Acompanhe as principais notícias do Ceará Cidade Alerta desta quinta-feira (05)
36,Acompanhe as principais notícias do Ceará no Cidade 190 desta sexta-feira (06/05)
36,Acompanhe as principais notícias do Ceará no Cidade 190 desta terça-feira (17/05)
36,Acompanhe as principais notícias do Ceará Jornal da Cidade desta segunda-feira (09)
36,Acompanhe as principais notícias do Ceará Jornal da Cidade desta quinta-feira (05)
37,João Pessoa vacina todos os públicos contra a Covid-19 nesta segunda-feira (9)
37,João Pessoa segue vacinando todos os públicos contra a Covid-19 nesta sexta-feira (6)
37,João Pessoa vacina todos os públicos contra a Covid-19 nesta terça-feira (10)
38,++ Roma vence Leicester e disputará final da Conference League +
38,Roma vence Leicester e vai para final da Conference League
38,Mourinho chora após Roma avançar para final da Conference League
39,Resultado Lotofácil 2515: veja os números sorteados neste sábado
39,Resultado Timemania 1780: veja os números sorteados neste sábado
39,Resultado Dia de Sorte 600: veja os números sorteados nesta quinta-feira
39,Resultado Lotofácil 2513: veja os números sorteados desta quinta-feira
39,Resultado da Quina 5845: veja as dezenas sorteadas nesta quinta-feira
39,Resultado Dia de Sorte 601: veja os números sorteados neste sábado
39,Resultado da Quina 5846: veja as dezenas sorteadas nesta sexta-feira
39,Resultado da Mega-Sena 2479: veja os números sorteados neste sábado
39,Resultado da Quina 5847: veja as dezenas sorteadas neste sábado
40,Caixa registra R$ 3 bilhões de lucro no primeiro trimestre
40,"Bradesco lucra R$ 6,8 bilhões no 1º trimestre, alta de 4,7%"
40,Nubank tem prejuízo líquido de R$ 230 milhões no 1º trimestre
40,"Petrobras lucra R$ 44,5 bilhões apenas no primeiro trimestre de 2022"
40,"Sabesp reporta lucro líquido de R$ 975,6 mi no 1º trimestre, alta de 96,4%"
40,"Lucro do Itaú cresce 15% e alcança R$ 7,36 bilhões no 1º trimestre"
40,"Bradesco tem lucro de R$ 7 bilhões no primeiro trimestre, alta de 13,9%"
40,"BNDES tem lucro líquido de R$ 12,9 bi no primeiro trimestre de 2022"
40,"Caixa tem lucro de R$ 3 bi no 1º trimestre, queda anual de 3,8%"
40,"Azul reverte prejuízo e reporta lucro líquido de R$ 2,65 bilhões no 1º trimestre"
40,"Petrobras tem lucro de R$ 44,561 bilhões no primeiro trimestre"
40,"Telefônica Brasil: lucro líquido é de R$ 750 mi no 1º trimestre; queda de 20,4%"
40,"B3 tem queda de 12,3% no lucro do 1º trimestre"
40,"Qualicorp tem lucro líquido de R$ 74,1 milhões no 1º trimestre; queda de 35,3%"
40,"Petrobras apresentou lucro líquido de R$ 44,5 bilhões no primeiro trimestre"
40,"Lucro do BNDES sobe 32% e atinge R$ 12,9 bi no 1º trimestre"
40,Eletrobras tem lucro 70% maior no 1º trimestre e deve adiar Angra 3 para 2028
40,"Eletrobras anuncia lucro de R$ 2,7 bilhões no primeiro trimestre"
40,"Banco do Brasil tem lucro de R$ 6,66 bilhões no primeiro trimestre, alta de 57,6%"
40,"Petrobras tem lucro líquido de R$ 44,5 bilhões no primeiro trimestre"
40,Lucro líquido da Caixa cai 44% no 1º trimestre
40,Eletrobras tem lucro 70% maior no 1º tri e deve adiar Angra 3 para 2028
40,"Eletrobras tem lucro de R$ 2,7 bi no 1º trimestre, alta de 70%"
40,Banco do Brasil supera expectativas e tem lucro recorde no 1º trimestre
41,Nova inscrição do Enem poderá ser paga com PIX e cartão de crédito
41,Taxa de inscrição do Enem pode ser paga com Pix ou cartão de crédito
41,Inscrição do Enem poderá ser paga pela internet com Pix e Cartão
41,"Enem 2022: inscrição poderá ser paga via Pix e cartão de crédito, anuncia MEC"
42,Alto Tietê registra a maior média móvel de mortes por Covid-19 em mais de um mês
42,"Com mais três mortes por Covid, RS mantém estabilidade na média móvel de óbitos; casos seguem em alta"
42,"Brasil registra 137 mortes por Covid-19 em 24h, mas média móvel permanece abaixo de 100"
42,RS registra mais 11 mortes por Covid; média móvel de casos mantém alta
43,"Homens invadem joalheria em Belo Horizonte se passando por policiais civis, fazem reféns e roubam R$ 1 milhão em joias"
43,"Criminosos invadem casa, rendem família e roubam duas caminhonetes e joias em Uberaba"
43,Jovens e adolescente são suspeitos de furtar R$ 250 mil em joias e outros objetos na capital de MS
44,MPRJ denuncia mais 2 policiais por mortes no Jacarezinho
44,Última investigação do MP-RJ sobre operação no Jacarezinho denuncia mais dois policiais civis
44,MP do Rio denuncia dois policiais por homicídios cometidos no Jacarezinho
44,MP do Rio denuncia mais dois policiais por mortes no Jacarezinho
45,Como estão as pesquisas para vacinar contra a Covid os menores de 5 anos?
45,Todas as cidades do Ceará devem começar a aplicação da 4ª dose contra a Covid em idosos a partir de 70 anos
45,Cuba faz ensaios clínicos para imunizar crianças menores de 2 anos contra covid
45,Quase 25% das crianças entre 5 e 11 anos ainda não tomaram a vacina em Uberlândia; veja locais
45,Vacinação contra Covid: idosos acima de 70 anos começam a receber 4ª dose nesta segunda-feira em Fortaleza
45,Teresina aplica 4ª dose contra Covid-19 em pessoas de 40 anos ou mais e trabalhadores de saúde neste sábado (14)
46,"VÍDEOS: Jornal Anhanguera 2ª Edição de terça-feira, 10 de maio de 2022"
46,"VÍDEOS: Jornal Liberal 1ª Edição de sexta-feira, 13 de maio de 2022"
46,"VÍDEOS: Jornal do Acre 1ª edição - AC de sexta-feira, 6 de maio"
46,"VÍDEOS: Jornal Liberal 1ª Edição de terça-feira, 17 de maio de 2022"
46,"VÍDEOS: assista às notícias da Rede Clube de sexta-feira, 6 de maio de 2022"
46,"VÍDEOS: assista às notícias da Rede Clube de segunda-feira, 9 de maio de 2022"
46,"VÍDEOS: assista às notícias da Rede Clube de sábado, 7 de maio de 2022"
46,"VÍDEOS: Jornal do Acre 1ª edição - AC de sábado, 7 de maio"
46,"VÍDEOS: Jornal Anhanguera 1ª Edição de sábado, 7 de abril de 2020"
46,"VÍDEOS: Jornal do Acre 1ª edição - AC de segunda-feira, 9 de maio"
46,"VÍDEOS: Anhanguera Notícias desta sexta-feira, 6 de maio de 2022"
46,"VÍDEOS: assista às notícias da Rede Clube de quarta-feira, 11 de maio de 2022"
46,"VÍDEOS: Anhanguera Notícias de quinta-feira, 5 de abril de 2022"
46,"VÍDEOS: Jornal Anhanguera 1ª Edição de sexta-feira, 6 de abril de 2020"
46,"VÍDEOS: assista às reportagens do Piauí de Riquezas de sábado, 7 de maio de 2022"
46,"VÍDEOS: Jornal Anhanguera 1ª Edição de segunda-feira, 16 de maio de 2022"
47,Assista à íntegra do Balanço Geral DF desta quinta-feira (5)
47,Veja a íntegra do DF no Ar desta sexta-feira (6)
47,Assista à íntegra do DF Record desta terça-feira (10)
47,Assista à íntegra do Cidade Alerta DF desta terça-feira (10)
47,Assista à íntegra do Balanço Geral DF desta terça-feira (10)
47,Veja a íntegra do DF no Ar desta segunda-feira (16)
47,Veja a íntegra do Balanço Geral Manhã DF desta sexta-feira (6)
48,Mudanças no WhatsApp para os Brasileiros
48,WhatsApp anuncia atualização porém com restrições para o Brasil!
48,WhatsApp anuncia atualização com restrições para o Brasil
48,Atualização com restrições para o Brasil no WhatsApp
49,8 milhões de beneficiários terão que fazer atualização de Cadastro Único para manter pagamento dos benefícios
49,Programa do Cadastro Único: entenda para que serve
49,Cadastro Único: quem mora sozinho pode se inscrever no programa?
49,Baixe o Aplicativo Cadastro Único em 2022
49,Inscritos no Cadastro Único: Saiba como emitir comprovantes
49,Novo Cadastro Único com benefícios e inscrição online
49,8 milhões precisam atualizar o Cadastro Único
49,Cadastro Único: Inscritos precisam atualizar os dados para manter os pagamentos
49,"Cadastro Único: saiba como se cadastrar, atualizar dados e obter o comprovante de inscrição"
49,Cadastro Único: 8 milhões de beneficiários de programas sociais terão que fazer atualização de cadastro
49,Nova inscrição do Cadastro Único para quem mora sozinho: Confira
49,Cadastro Único: confira a lista de benefícios oferecidos pelo programa
49,Cadastro Único com novo pagamento e benefício
49,Cadastro Único oferece qual pagamento para quem mora sozinho: entenda os benefícios
49,Programa do Cadastro Único e os benefícios oferecidos
49,Veja as obrigações de pagamento do Cadastro Único em 2022
49,Cadastro Único: Entenda como usar o Aplicativo para fazer a inscrição
49,Benefícios inscritos no Cadastro Único
49,Cadastro Único com a atuação e inscrição no programa
49,Cadastro Único em 2022 com a inscrição nos programas
49,Veja como fazer a nova inscrição no programa Cadastro Único
49,Aplicativo Cadastro Único com os benefícios e atualizações
49,Confira os dados que devem ser atualizados no Cadastro Único
49,Inscrição no Cadastro Único para quem mora sozinha
49,Cadastro Único: 8 milhões de beneficiários terão que fazer atualização no programa
49,Benefícios oficiais de pagamentos no Cadastro Único
49,Programas que utilizam os do Cadastro Único
50,Petrobras sobe mesmo após fala de Bolsonaro de que lucros 'são um estupro'
50,"Após ataques, Bolsonaro elogia Petrobras e fala em cooperações com Guiana"
50,"Em live, Bolsonaro chama lucro da Petrobras de ""estupro"""
50,Bolsonaro responde a Favelado Investidor após provocação sobre impostos
50,Bolsonaro muda tom sobre Petrobras em visita à Guiana
50,Bolsonaro volta a criticar lucro da Petrobras e pede fim de reajustes
50,"Em viagem à Guiana, Bolsonaro chama Petrobras de ""gigante brasileira"""
50,"Pré-candidato à reeleição, Bolsonaro chama de 'estupro' lucro da Petrobras   e pressiona empresa a não reajustar combustíveis"
51,FGTS: valor da multa dos 40% no benefício FGTS para profissionais
51,Qual o valor incide a multa dos 40% no FGTS?
51,Veja sobre qual valor incide a multa dos 40% do FGTS aos trabalhadores
52,Postos têm até este sábado para  passar a mostrar preços dos combustíveis com 2 casas decimais
52,Postos têm até amanhã para mostrar preço dos combustíveis com apenas duas casas decimais
52,Postos devem exibir preço de combustível com duas casas decimais
53,Governo da Rússia afirma que não vai usar armas nucleares contra a Ucrânia
53,Presidente do Parlamento russo diz que país só usaria armas nucleares em resposta a ataque semelhante
53,Rússia diz que não usará armas nucleares contra a Ucrânia
53,"Rússia não usará armas nucleares na Ucrânia, diz ministério das Relações Exteriores do país"
53,CIA nega indícios de que Rússia considere usar armas nucleares
53,Rússia recua e garante que não usará armas nucleares na Ucrânia
54,Político contra direitos LGBTs tem vídeo vazado com outro homem
54,Político dos EUA contrário aos direitos LGBTQIA+ tem vídeo íntimo com outro homem vazado
54,"'Era brincadeira', diz deputado conservador flagrado nu com outro homem"
54,"Madison Cawthorn, deputado conservador dos EUA, tem vídeo íntimo vazado ao lado de outro homem"
54,Vídeo vazado mostra deputado republicano conservador nu em cama com outro homem
55,"Valores de aluguéis residenciais sobem 0,82% em abril, diz FGV"
55,"Valores de aluguéis residenciais aumentam 0,82% em abril, diz FGV"
55,"Preço dos alugueis residenciais cresce 0,8% em abril, aponta FGV"
56,"Com desmate recorde, Amazônia supera mil km2 de destruição em abril pela 1ª vez"
56,"Amazônia tem recorde de desmate em abril, com mais 1.000 km2 derrubados"
56,Alertas de desmatamento na Amazônia passam de 1 mil km² em abril e batem recorde para o período
56,Alertas de desmatamento na Amazônia quase dobram e batem recorde para abril
56,Alerta de desmatamento na Amazônia bate recorde para o mês de abril
56,Alertas de desmatamento na Amazônia batem recorde em abril
57,Trecho da Beira-Mar é bloqueado para viabilizar obras da Cagece
57,"Trecho da Av. Beira-Mar, em Fortaleza, é bloqueado para obras da Cagece"
57,"Trecho da Rua Jaime Benévolo, em Fortaleza, é bloqueado para obras de drenagem"
58,"EUA criam 428 mil vagas em abril, e desemprego fica estável em 3,6%"
58,"EUA criam 428 mil empregos em abril, acima do esperado; desemprego fica estável"
58,"EUA têm criação sólida de empregos e taxa de desemprego a 3,6% em abril"
58,EUA criam 428 mil empregos em abril; desemprego fica estável
59,"Dólar opera em alta de 0,94%, vendido a R$ 5,193; siga"
59,"Dólar opera em alta de 1,64%, vendido a R$ 5,099; Bolsa sobe"
59,"Dólar dispara 3% e encosta em R$ 5,05; Bolsa opera em queda de quase 4%"
59,"Dólar opera em queda de 1%, a R$ 5,084, e Bolsa sobe 1,65%; acompanhe"
59,"Dólar opera em alta de 0,29%, a R$ 5,072; Bolsa sobe 1,24%"
